"ReportLast90_21 (2021-01-07 - 2021-04-06)"
Date	CampaignName	AvgClickPosition	Impressions	Clicks	Ctr	Cost	AvgCpc	AvgPageviews	Placement
2021-03-10	Test API Sandbox campaign 1	1.22	200	13	6.50	3310000	250000	5.00	yandex.ru (главная страница)
2021-03-10	Test API Sandbox campaign 1	1.14	526	20	3.80	5080000	250000	2.00	yandex.ru (главная страница)
2021-03-10	Test API Sandbox campaign 1	1.14	1386	118	8.51	62540000	530000	1.69	yandex.ru (главная страница)
2021-03-10	Test API Sandbox campaign 1	1.23	167	18	10.78	11190000	620000	1.00	yandex.ru (главная страница)
2021-03-10	Test API Sandbox campaign 1	1.17	606	64	10.56	49830000	780000	2.68	yandex.ru (главная страница)
2021-03-10	Test API Sandbox campaign 1	1.14	450	104	23.11	53900000	520000	3.19	yandex.ru (главная страница)
2021-03-10	Test API Sandbox campaign 1	1.21	250	50	20.00	23900000	480000	4.60	yandex.ru (главная страница)
2021-03-10	Test API Sandbox campaign 1	1.25	160	27	16.88	13090000	480000	1.82	yandex.ru (главная страница)
2021-03-10	Test API Sandbox campaign 1	1.19	899	66	7.34	60640000	920000	2.93	yandex.ru (главная страница)
2021-03-10	Test API Sandbox campaign 1	1.25	73	5	6.85	3180000	640000	4.00	yandex.ru (главная страница)
2021-03-10	Test API Sandbox campaign 1	1.20	1255	70	5.58	39150000	560000	1.40	yandex.ru (главная страница)
2021-03-10	Test API Sandbox campaign 1	1.21	592	59	9.97	23260000	390000	5.00	yandex.ru (главная страница)
2021-03-10	Test API Sandbox campaign 1	1.15	580	54	9.31	25930000	480000	3.83	yandex.ru (главная страница)
2021-03-10	Test API Sandbox campaign 1	1.19	481	67	13.93	37250000	560000	4.05	yandex.ru (главная страница)
2021-03-10	Test API Sandbox campaign 1	1.18	308	30	9.74	24410000	810000	3.54	yandex.ru (главная страница)
2021-03-10	Test API Sandbox campaign 1	1.23	766	118	15.40	60250000	510000	3.27	yandex.ru (главная страница)
2021-03-10	Test API Sandbox campaign 1	1.19	1180	42	3.56	13220000	310000	4.78	yandex.ru (главная страница)
2021-03-10	Test API Sandbox campaign 1	1.09	440	14	3.18	7880000	560000	4.82	yandex.ru (главная страница)
2021-03-10	Test API Sandbox campaign 1	1.00	734	4	0.54	2030000	510000	2.00	yandex.ru (главная страница)
2021-03-10	Test API Sandbox campaign 1	1.21	423	19	4.49	8260000	430000	4.00	yandex.ru (главная страница)
2021-03-10	Test API Sandbox campaign 1	1.16	512	52	10.16	49830000	960000	4.22	yandex.ru (главная страница)
2021-03-10	Test API Sandbox campaign 1	1.20	203	35	17.24	8900000	250000	4.00	Я.Каталог
2021-03-10	Test API Sandbox campaign 1	1.14	522	36	6.90	25170000	700000	1.10	Я.Каталог
2021-03-10	Test API Sandbox campaign 1	1.17	964	64	6.64	49830000	780000	2.14	
2021-03-10	Test API Sandbox campaign 1	1.17	172	7	4.07	4580000	650000	1.00	adme.ru
2021-03-10	Test API Sandbox campaign 1	1.25	1533	90	5.87	58860000	650000	4.55	adme.ru
2021-03-10	Test API Sandbox campaign 1	1.07	838	19	2.27	17160000	900000	2.60	afisha-main
2021-03-10	Test API Sandbox campaign 1	1.19	464	44	9.48	17290000	390000	2.00	afisha-main
2021-03-10	Test API Sandbox campaign 1	1.20	988	46	4.66	37630000	820000	4.00	afisha-rubric
2021-03-10	Test API Sandbox campaign 1	1.10	946	52	5.50	30000000	580000	2.82	agrobiznes.ru
2021-03-10	Test API Sandbox campaign 1	1.20	66	12	18.18	12200000	1020000	5.00	agrobiznes.ru
2021-03-10	Test API Sandbox campaign 1	1.00	554	20	3.61	11190000	560000	4.00	alexmart2.narod.ru
2021-03-10	Test API Sandbox campaign 1	1.12	512	57	11.13	55550000	970000	3.50	alexmart2.narod.ru
2021-03-10	Test API Sandbox campaign 1	1.14	37	10	27.03	2540000	250000	2.00	alexmart2.narod.ru
2021-03-10	Test API Sandbox campaign 1	1.17	920	100	10.87	63560000	640000	4.09	all.by
2021-03-10	Test API Sandbox campaign 1	1.18	68	30	44.12	15250000	510000	1.00	aportru-search
2021-03-10	Test API Sandbox campaign 1	1.19	720	132	18.33	97630000	740000	1.58	aportru-search
2021-03-10	Test API Sandbox campaign 1	1.17	488	58	11.89	39660000	680000	1.47	asdasd
2021-03-10	Test API Sandbox campaign 1	1.17	2420	136	5.62	89750000	660000	4.00	auto-brands
2021-03-10	Test API Sandbox campaign 1	1.14	652	37	5.67	19960000	540000	4.00	auto-main
2021-03-10	Test API Sandbox campaign 1	1.18	253	14	5.53	5080000	360000	2.25	auto-main
2021-03-10	Test API Sandbox campaign 1	1.16	767	59	7.69	15000000	250000	4.08	auto.ru
2021-03-10	Test API Sandbox campaign 1	1.18	499	38	7.62	21100000	560000	1.00	auto.ru
2021-03-10	Test API Sandbox campaign 1	1.16	568	102	17.96	66610000	650000	4.23	autobiznes.ru
2021-03-10	Test API Sandbox campaign 1	1.17	732	96	13.11	72460000	750000	4.29	autobiznes.ru
2021-03-10	Test API Sandbox campaign 1	1.23	365	67	18.36	39790000	590000	5.00	autobiznes.ru
2021-03-10	Test API Sandbox campaign 1	1.21	1788	204	11.41	193730000	950000	3.43	bankir.ru
2021-03-10	Test API Sandbox campaign 1	1.22	492	12	2.44	13730000	1140000	3.00	bigmir-search-test
2021-03-10	Test API Sandbox campaign 1	1.21	894	74	8.28	60510000	820000	2.03	bigmir-search-test
2021-03-10	Test API Sandbox campaign 1	1.20	486	28	5.76	28470000	1020000	2.00	blogs.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.18	2712	138	5.09	79320000	570000	2.50	blogs.yandex.ru
2021-03-10	Test API Sandbox campaign 1	--	87	0	0.00	0	--	--	business.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.23	243	63	25.93	25550000	410000	2.69	business.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.19	866	86	9.93	84410000	980000	3.94	catalogue-cy
2021-03-10	Test API Sandbox campaign 1	1.18	68	24	35.29	21860000	910000	1.43	catalogue-cy
2021-03-10	Test API Sandbox campaign 1	1.18	297	22	7.41	20590000	940000	3.83	cooking.ru
2021-03-10	Test API Sandbox campaign 1	1.21	207	53	25.60	13470000	250000	3.00	cooking.ru
2021-03-10	Test API Sandbox campaign 1	1.19	1067	81	7.59	57970000	720000	5.00	date.by
2021-03-10	Test API Sandbox campaign 1	1.00	402	6	1.49	1530000	250000	5.00	date.by
2021-03-10	Test API Sandbox campaign 1	1.18	444	23	5.18	13470000	590000	1.65	dict-article
2021-03-10	Test API Sandbox campaign 1	1.12	1103	22	1.99	5590000	250000	3.33	dict-article
2021-03-10	Test API Sandbox campaign 1	1.19	453	118	26.05	68900000	580000	3.76	dict-main
2021-03-10	Test API Sandbox campaign 1	1.12	126	9	7.14	9150000	1020000	4.14	dict-main
2021-03-10	Test API Sandbox campaign 1	1.17	1454	150	10.32	64070000	430000	2.09	direct-campaigns
2021-03-10	Test API Sandbox campaign 1	1.12	368	55	14.95	30760000	560000	3.00	direct-rank-rambler
2021-03-10	Test API Sandbox campaign 1	1.18	644	83	12.89	34580000	420000	1.67	direct-rank
2021-03-10	Test API Sandbox campaign 1	1.25	57	11	19.30	2800000	250000	3.00	direct-rank
2021-03-10	Test API Sandbox campaign 1	1.08	667	49	7.35	32290000	660000	1.31	direct-rank3
2021-03-10	Test API Sandbox campaign 1	1.09	801	13	1.62	7630000	590000	2.80	direct.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.11	156	23	14.74	12970000	560000	3.47	direct.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.16	607	95	15.65	79830000	840000	2.22	drom.ru
2021-03-10	Test API Sandbox campaign 1	1.25	77	5	6.49	1270000	250000	3.00	drom.ru
2021-03-10	Test API Sandbox campaign 1	1.10	57	13	22.81	4320000	330000	5.00	eurovision.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.22	768	86	11.20	76780000	890000	4.70	eurovision.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.25	686	10	1.46	8900000	890000	3.00	fotki.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.12	2324	82	3.53	24660000	300000	2.61	fotki.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.00	421	12	2.85	12200000	1020000	3.00	goon.ru
2021-03-10	Test API Sandbox campaign 1	1.21	379	33	8.71	19070000	580000	1.14	goon.ru
2021-03-10	Test API Sandbox campaign 1	1.19	304	109	35.86	72840000	670000	2.13	goon.ru
2021-03-10	Test API Sandbox campaign 1	1.19	418	66	15.79	28980000	440000	2.43	helpix.ru
2021-03-10	Test API Sandbox campaign 1	1.17	291	25	8.59	15250000	610000	1.82	helpix.ru
2021-03-10	Test API Sandbox campaign 1	1.25	219	11	5.02	2800000	250000	4.00	holyday-category
2021-03-10	Test API Sandbox campaign 1	1.21	568	54	9.51	31530000	580000	3.00	holyday-category
2021-03-10	Test API Sandbox campaign 1	1.18	619	60	9.69	37750000	630000	4.06	images.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.22	306	44	14.38	38140000	870000	2.24	images.yandex.ru
2021-03-10	Test API Sandbox campaign 1	--	100	0	0.00	0	--	--	irr.ru
2021-03-10	Test API Sandbox campaign 1	1.21	624	76	12.18	37630000	500000	3.97	irr.ru
2021-03-10	Test API Sandbox campaign 1	1.16	2050	78	3.80	73980000	950000	2.41	itnews.com.ua
2021-03-10	Test API Sandbox campaign 1	1.14	520	36	6.92	9150000	250000	3.13	itnews.com.ua
2021-03-10	Test API Sandbox campaign 1	1.14	900	54	6.00	27460000	510000	3.00	klerk.ru
2021-03-10	Test API Sandbox campaign 1	1.19	1288	154	11.96	162460000	1050000	1.82	klerk.ru
2021-03-10	Test API Sandbox campaign 1	1.00	29	1	3.45	890000	890000	4.00	lego
2021-03-10	Test API Sandbox campaign 1	1.16	878	70	7.97	26950000	380000	3.56	lego
2021-03-10	Test API Sandbox campaign 1	1.20	436	32	7.34	24150000	750000	2.33	luzhok.ru
2021-03-10	Test API Sandbox campaign 1	1.18	718	44	6.13	19580000	440000	2.16	luzhok.ru
2021-03-10	Test API Sandbox campaign 1	1.16	2900	200	6.90	85420000	430000	3.79	mail.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.21	1236	390	31.55	115930000	300000	2.60	mail.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.16	2246	66	2.94	30510000	460000	2.36	mail.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.17	1602	62	3.87	55170000	890000	2.56	maps-others
2021-03-10	Test API Sandbox campaign 1	1.17	1316	48	3.65	34830000	730000	1.81	maps.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.14	278	80	28.78	50850000	640000	5.00	maps.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.17	675	41	6.07	26820000	650000	1.77	maps
2021-03-10	Test API Sandbox campaign 1	1.16	1403	82	5.84	47670000	580000	1.25	med-lib.ru
2021-03-10	Test API Sandbox campaign 1	1.21	415	64	15.42	30000000	470000	2.44	metrica.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.09	214	13	6.07	12080000	930000	3.90	metrica.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.06	653	21	3.22	16020000	760000	4.53	moikrug-topics
2021-03-10	Test API Sandbox campaign 1	1.14	368	38	10.33	28730000	760000	2.94	moikrug-topics
2021-03-10	Test API Sandbox campaign 1	1.25	810	30	3.70	15250000	510000	5.00	money-a-ya
2021-03-10	Test API Sandbox campaign 1	1.18	1233	180	14.60	75130000	420000	1.75	money-a-ya
2021-03-10	Test API Sandbox campaign 1	1.00	29	1	3.45	890000	890000	1.00	money-doc
2021-03-10	Test API Sandbox campaign 1	1.17	542	83	15.31	49070000	590000	1.74	money-doc
2021-03-10	Test API Sandbox campaign 1	1.18	172	60	34.88	15250000	250000	4.00	money-main
2021-03-10	Test API Sandbox campaign 1	1.12	1464	90	6.15	64580000	720000	2.41	money-main
2021-03-10	Test API Sandbox campaign 1	1.20	342	34	9.94	16020000	470000	2.38	money-p2p
2021-03-10	Test API Sandbox campaign 1	1.17	342	24	7.02	13220000	550000	4.33	money-p2p
2021-03-10	Test API Sandbox campaign 1	1.20	509	110	21.61	90760000	830000	1.94	money-shops
2021-03-10	Test API Sandbox campaign 1	1.00	72	3	4.17	760000	250000	1.00	money-success
2021-03-10	Test API Sandbox campaign 1	1.17	483	116	24.02	72710000	630000	3.08	money-success
2021-03-10	Test API Sandbox campaign 1	1.15	2742	176	6.42	64320000	370000	1.93	money.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.19	362	72	19.89	27460000	380000	2.46	narod-disk
2021-03-10	Test API Sandbox campaign 1	1.00	220	4	1.82	1020000	250000	3.00	narod-disk
2021-03-10	Test API Sandbox campaign 1	1.22	765	114	14.90	73220000	640000	5.00	news-category
2021-03-10	Test API Sandbox campaign 1	1.20	918	207	22.55	101060000	490000	3.63	news-category
2021-03-10	Test API Sandbox campaign 1	1.20	45	14	31.11	3560000	250000	4.00	news-main
2021-03-10	Test API Sandbox campaign 1	1.15	863	60	6.95	33560000	560000	2.57	news-main
2021-03-10	Test API Sandbox campaign 1	1.17	512	71	13.87	26820000	380000	1.55	news.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.18	81	14	17.28	6860000	490000	4.17	news.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.23	486	32	6.58	22370000	700000	4.23	nn.ru
2021-03-10	Test API Sandbox campaign 1	1.18	268	15	5.60	15380000	1030000	1.17	old.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.16	1308	49	3.75	35970000	730000	3.54	old.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.25	282	10	3.55	7630000	760000	5.00	order-state
2021-03-10	Test API Sandbox campaign 1	1.22	576	103	17.88	72710000	710000	4.17	order-state
2021-03-10	Test API Sandbox campaign 1	1.20	79	12	15.19	8390000	700000	4.50	ozbor.narod.ru
2021-03-10	Test API Sandbox campaign 1	1.18	459	84	18.30	60510000	720000	1.17	ozbor.narod.ru
2021-03-10	Test API Sandbox campaign 1	1.22	254	26	10.24	26440000	1020000	3.00	palmq.ru
2021-03-10	Test API Sandbox campaign 1	1.21	242	62	25.62	52630000	850000	4.38	palmq.ru
2021-03-10	Test API Sandbox campaign 1	1.18	786	55	7.00	26690000	490000	4.50	pda-blogs
2021-03-10	Test API Sandbox campaign 1	1.16	109	27	24.77	14490000	540000	2.50	pda-fotki
2021-03-10	Test API Sandbox campaign 1	1.18	510	39	7.65	9920000	250000	3.31	pda-fotki
2021-03-10	Test API Sandbox campaign 1	1.00	348	12	3.45	4320000	360000	2.83	pda-mail-done
2021-03-10	Test API Sandbox campaign 1	1.16	794	46	5.79	31780000	690000	1.68	pda-mail-done
2021-03-10	Test API Sandbox campaign 1	1.17	38	8	21.05	2030000	250000	2.00	pda-maps-metro
2021-03-10	Test API Sandbox campaign 1	1.10	265	47	17.74	19070000	410000	4.42	pda-maps-metro
2021-03-10	Test API Sandbox campaign 1	1.13	586	38	6.48	17290000	450000	2.07	pda1.ru
2021-03-10	Test API Sandbox campaign 1	1.14	169	9	5.33	2800000	310000	3.00	pda1.ru
2021-03-10	Test API Sandbox campaign 1	1.14	556	38	6.83	30760000	810000	4.42	play-main
2021-03-10	Test API Sandbox campaign 1	1.06	630	19	3.02	12460000	660000	4.00	play-main
2021-03-10	Test API Sandbox campaign 1	1.18	188	30	15.96	30510000	1020000	3.00	play-other
2021-03-10	Test API Sandbox campaign 1	1.23	347	85	24.50	59360000	700000	2.72	play-other
2021-03-10	Test API Sandbox campaign 1	1.16	1687	45	2.67	43470000	970000	3.86	povodok.ru
2021-03-10	Test API Sandbox campaign 1	1.18	624	60	9.62	23900000	400000	4.45	product.ru
2021-03-10	Test API Sandbox campaign 1	1.00	168	4	2.38	4070000	1020000	2.00	product.ru
2021-03-10	Test API Sandbox campaign 1	1.25	52	10	19.23	8900000	890000	5.00	rasp.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.22	1026	154	15.01	39150000	250000	1.81	rasp.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.17	416	96	23.08	47290000	490000	1.95	referer-info
2021-03-10	Test API Sandbox campaign 1	1.20	507	130	25.64	45640000	350000	3.59	salon.su
2021-03-10	Test API Sandbox campaign 1	1.19	1406	54	3.84	51100000	950000	3.54	sarafan.ru
2021-03-10	Test API Sandbox campaign 1	1.12	337	42	12.46	33560000	800000	3.83	search.3dnews.ru
2021-03-10	Test API Sandbox campaign 1	1.12	313	23	7.35	14620000	640000	3.21	search.3dnews.ru
2021-03-10	Test API Sandbox campaign 1	1.23	725	61	8.41	22630000	370000	3.41	slider-beta
2021-03-10	Test API Sandbox campaign 1	1.18	66	30	45.45	30510000	1020000	2.00	slider-beta
2021-03-10	Test API Sandbox campaign 1	1.14	1323	61	4.61	60510000	990000	3.89	tamognia.ru
2021-03-10	Test API Sandbox campaign 1	1.12	250	11	4.40	5340000	490000	3.67	tamognia.ru
2021-03-10	Test API Sandbox campaign 1	1.19	673	148	21.99	105250000	710000	3.91	tel.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.14	768	25	3.26	8640000	350000	3.44	telegraf.by
2021-03-10	Test API Sandbox campaign 1	1.21	421	40	9.50	26440000	660000	4.00	telegraf.by
2021-03-10	Test API Sandbox campaign 1	1.19	716	69	9.64	48050000	700000	3.14	test.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.20	118	14	11.86	3560000	250000	5.00	test.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.18	637	115	18.05	29240000	250000	1.72	test.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.21	1676	164	9.79	113640000	690000	1.85	test3.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.21	480	184	38.33	76270000	410000	2.49	test4.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.20	334	26	7.78	20590000	790000	4.60	test4.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.13	164	42	25.61	24410000	580000	3.26	topping.com.ua
2021-03-10	Test API Sandbox campaign 1	1.22	210	35	16.67	24280000	690000	3.79	topping.com.ua
2021-03-10	Test API Sandbox campaign 1	1.00	387	13	3.36	7750000	600000	2.80	travel.ru
2021-03-10	Test API Sandbox campaign 1	1.14	81	30	37.04	26690000	890000	2.00	travel.ru
2021-03-10	Test API Sandbox campaign 1	--	30	0	0.00	0	--	--	tv-main
2021-03-10	Test API Sandbox campaign 1	1.10	1679	11	0.66	6610000	600000	4.00	tv-main
2021-03-10	Test API Sandbox campaign 1	1.18	318	20	6.29	6360000	320000	2.24	uaportal.com
2021-03-10	Test API Sandbox campaign 1	1.21	366	24	6.56	10930000	460000	3.74	uaportal.com
2021-03-10	Test API Sandbox campaign 1	1.24	282	80	28.37	50850000	640000	1.00	vashdom.ru
2021-03-10	Test API Sandbox campaign 1	1.21	62	19	30.65	8010000	420000	4.75	vashdom.ru
2021-03-10	Test API Sandbox campaign 1	1.16	1397	57	4.08	56190000	990000	4.02	vashdom.ru
2021-03-10	Test API Sandbox campaign 1	1.14	221	29	13.12	15380000	530000	2.69	video-upload
2021-03-10	Test API Sandbox campaign 1	1.21	1045	96	9.19	64830000	680000	3.51	video-upload
2021-03-10	Test API Sandbox campaign 1	1.23	948	177	18.67	45000000	250000	3.35	weather.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.25	90	15	16.67	5720000	380000	2.00	weather.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.09	1182	43	3.64	24530000	570000	4.18	werwe.test.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.20	1248	58	4.65	37630000	650000	3.06	werwerwerwe.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.17	59	16	27.12	4580000	290000	1.15	werwerwerwe.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.11	428	33	7.71	22370000	680000	1.84	www.nigma.ru
2021-03-10	Test API Sandbox campaign 1	1.00	54	2	3.70	510000	250000	3.00	www.nigma.ru
2021-03-10	Test API Sandbox campaign 1	1.18	29	16	55.17	4070000	250000	5.00	yaca.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.15	578	53	9.17	27460000	520000	3.09	yaca.yandex.ru
2021-03-10	Test API Sandbox campaign 1	1.23	145	35	24.14	19450000	560000	3.31	yandex-search-test
2021-03-10	Test API Sandbox campaign 1	1.16	914	25	2.74	6860000	270000	2.14	yandex-search-test
2021-03-10	Test API Sandbox campaign 1	1.23	196	72	36.73	21860000	300000	3.60	yandex-ua-main
2021-03-10	Test API Sandbox campaign 1	1.17	1060	114	10.75	30510000	270000	1.24	yandex-ua-main
2021-03-10	Test API Sandbox campaign 1	1.23	808	59	7.30	28980000	490000	2.12	yandex-vote
2021-03-11	Test API Sandbox campaign 1	1.18	3800	650	17.11	390250000	600000	3.12	yandex.ru (главная страница)
2021-03-11	Test API Sandbox campaign 1	1.18	1397	84	6.01	44240000	530000	1.00	yandex.ru (главная страница)
2021-03-11	Test API Sandbox campaign 1	1.18	849	87	10.25	41190000	470000	4.00	yandex.ru (главная страница)
2021-03-11	Test API Sandbox campaign 1	1.09	691	35	5.07	30130000	860000	2.96	yandex.ru (главная страница)
2021-03-11	Test API Sandbox campaign 1	1.24	1054	117	11.10	78050000	670000	2.69	yandex.ru (главная страница)
2021-03-11	Test API Sandbox campaign 1	1.20	478	65	13.60	39530000	610000	3.25	yandex.ru (главная страница)
2021-03-11	Test API Sandbox campaign 1	1.20	369	34	9.21	14870000	440000	1.17	yandex.ru (главная страница)
2021-03-11	Test API Sandbox campaign 1	1.00	194	4	2.06	4580000	1140000	3.00	yandex.ru (главная страница)
2021-03-11	Test API Sandbox campaign 1	1.19	579	65	11.23	44360000	680000	4.63	yandex.ru (главная страница)
2021-03-11	Test API Sandbox campaign 1	1.14	1616	92	5.69	33560000	360000	4.31	yandex.ru (главная страница)
2021-03-11	Test API Sandbox campaign 1	1.17	678	66	9.73	24920000	380000	2.97	yandex.ru (главная страница)
2021-03-11	Test API Sandbox campaign 1	1.22	82	24	29.27	18310000	760000	3.00	yandex.ru (главная страница)
2021-03-11	Test API Sandbox campaign 1	1.20	836	52	6.22	39150000	750000	2.38	yandex.ru (главная страница)
